attn_max_acc,attn_max_dKL_frac_pos,attn_max_dKL_mean,attn_max_dKL_median,attn_max_dKL_p99_abs,attn_max_dKL_tail_gt1,attn_max_dKL_tail_hi,attn_max_dKL_tail_lo,attn_max_dKL_wilcoxon_p,attn_max_dlp_median,attn_max_dlp_wilcoxon_p,attn_max_kl_mean,attn_max_kl_p99,attn_max_needle_recall,attn_max_nr_hi,attn_max_nr_lo,attn_sum_acc,attn_sum_dKL_frac_pos,attn_sum_dKL_mean,attn_sum_dKL_median,attn_sum_dKL_p99_abs,attn_sum_dKL_tail_gt1,attn_sum_dKL_tail_hi,attn_sum_dKL_tail_lo,attn_sum_dKL_wilcoxon_p,attn_sum_dlp_median,attn_sum_dlp_wilcoxon_p,attn_sum_kl_mean,attn_sum_kl_p99,attn_sum_needle_recall,attn_sum_nr_hi,attn_sum_nr_lo,budget,jaccard_oracle_attn_max_mean,jaccard_oracle_attn_sum_mean,n,oracle_acc,oracle_kl_mean,oracle_kl_p99,oracle_needle_recall,oracle_nr_hi,oracle_nr_lo,random_acc,random_kl_mean,random_kl_p99,random_needle_recall,random_nr_hi,random_nr_lo,recent_acc,recent_kl_mean,recent_kl_p99,recent_needle_recall,recent_nr_hi,recent_nr_lo,sink_acc,sink_kl_mean,sink_kl_p99,sink_needle_recall,sink_nr_hi,sink_nr_lo
0.5,0.0,0.0,0.0,0.0,0.0,0.02497113914571871,0.0,nan,0.0,nan,1.9540916853498471,4.153147197545617,0.0,0.02497113914571871,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.02497113914571871,0.0,nan,0.0,nan,1.9540916853498471,4.153147197545617,0.0,0.02497113914571871,0.0,0.00781,1.0,1.0,150,0.5,1.9540916853498471,4.153147197545617,0.0,0.02497113914571871,0.0,0.5,1.9540916853498471,4.153147197545617,0.0,0.02497113914571871,0.0,0.5,1.9540916853498471,4.153147197545617,0.0,0.02497113914571871,0.0,0.5,1.9540916853498471,4.153147197545617,0.0,0.02497113914571871,0.0
0.9066666666666666,0.62,0.7172612499340778,0.870829978863475,2.999026277591932,0.4,0.4799523201493683,0.3250419076797755,2.765272754487045e-17,0.8749017654733632,2.9439635877646154e-17,1.0349058445587322,3.9104025869343055,0.0,0.02497113914571871,0.0,1.0,0.5333333333333333,0.4928325333687021,0.6998403678505414,1.236387777343015,0.14,0.20455343144015736,0.09342578874476014,4.092811432456671e-15,0.7022503715719377,4.092811432456671e-15,0.8104771279933565,1.2921924309768673,0.0,0.02497113914571871,0.0,0.01562,0.68,0.7266666666666667,150,1.0,0.3176445946246544,1.1697201915875666,0.0,0.02497113914571871,0.0,0.56,1.831203330154023,4.141232570085116,0.0,0.02497113914571871,0.0,1.0,0.9296385702465019,1.2921924309768673,0.0,0.02497113914571871,0.0,0.5,1.940076752159736,4.11904698018653,0.0,0.02497113914571871,0.0
1.0,0.8333333333333334,0.0003435189777656733,0.00030780450398159805,0.0014084532828684193,0.0,0.02497113914571871,0.0,1.6724462868755803e-20,0.0004800089630732817,2.1411312693330854e-20,0.0007356529058439111,0.002301199749812009,0.08666666666666667,0.1426294531242353,0.05134668856955886,1.0,0.05333333333333334,-1.681186396102914e-05,0.0,0.0010280742493043518,0.0,0.02497113914571871,0.0,0.17933368682861328,0.0,0.28614330291748047,0.00037532206411720865,0.0011296009901664917,0.5333333333333333,0.611340875259383,0.45366104879756924,0.03125,0.7271428571428572,0.9547619047619048,150,1.0,0.0003921339280782378,0.0012977187982820106,0.58,0.656021282623158,0.49998333511352705,0.6333333333333333,1.633933522592244,4.0819853707295195,0.0,0.02497113914571871,0.0,1.0,0.8613403380717174,1.2147100352629745,0.0,0.02497113914571871,0.0,1.0,0.863083050067113,1.1461537314919545,0.0,0.02497113914571871,0.0
1.0,0.30666666666666664,-3.904994797305341e-05,-3.248928658083538e-05,0.00028526350403457754,0.0,0.02497113914571871,0.0,9.850616693831451e-08,-5.330834592597321e-05,3.832969258155049e-06,0.0002495385407422988,0.000686825900744032,0.6,0.6749580923202245,0.5200476798506317,1.0,0.0,-0.00013278586321937351,-0.00011223420974382282,0.0004318135550367627,0.0,0.02497113914571871,0.0,2.2996057560669784e-26,-0.00019380840470465646,7.19348233635717e-26,0.00015580262549597866,0.00040348596617295005,0.6533333333333333,0.7248061258157337,0.5742027248462458,0.06250,0.4022945845004669,0.41212885154061624,150,1.0,0.00028858848871535215,0.0006863171385221651,0.6466666666666666,0.7186285759545403,0.5673798898960487,0.7133333333333334,1.3722527620555107,4.00210448587029,0.0,0.02497113914571871,0.0,1.0,0.8231746222689622,1.1931528254860118,0.0,0.02497113914571871,0.0,1.0,0.814449568499774,1.1092381593268932,0.0,0.02497113914571871,0.0
